Kochi Tuskers Kerala	Mumbai Indians	Matches=1	Wins=1	Losses=0	Win%=100.00	TossWins=1	TossLosses=0	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=VERY_LOW
Kochi Tuskers Kerala	Pune Warriors	Matches=1	Wins=0	Losses=1	Win%=0.00	TossWins=1	TossLosses=0	TossWinMatchWins=0	TossWinMatchLosses=1	TossConversion%=0.00	BatFirst=1	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=VERY_LOW
Kochi Tuskers Kerala	Punjab Kings	Matches=1	Wins=0	Losses=1	Win%=0.00	TossWins=0	TossLosses=1	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=VERY_LOW
Kochi Tuskers Kerala	Rajasthan Royals	Matches=2	Wins=1	Losses=1	Win%=50.00	TossWins=1	TossLosses=1	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=VERY_LOW
Kochi Tuskers Kerala	Royal Challengers Bengaluru	Matches=2	Wins=0	Losses=2	Win%=0.00	TossWins=2	TossLosses=0	TossWinMatchWins=0	TossWinMatchLosses=2	TossConversion%=0.00	BatFirst=2	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=VERY_LOW
Kolkata Knight Riders	Chennai Super Kings	Matches=29	Wins=10	Losses=19	Win%=34.48	TossWins=15	TossLosses=14	TossWinMatchWins=5	TossWinMatchLosses=10	TossConversion%=33.33	BatFirst=6	BatFirstWins=1	BatFirstWin%=16.67	FieldFirst=9	FieldFirstWins=4	FieldFirstWin%=44.44	Confidence=VERY_STRONG
Kolkata Knight Riders	Deccan Chargers	Matches=9	Wins=7	Losses=2	Win%=77.78	TossWins=5	TossLosses=4	TossWinMatchWins=4	TossWinMatchLosses=1	TossConversion%=80.00	BatFirst=4	BatFirstWins=3	BatFirstWin%=75.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=MODERATE
Kolkata Knight Riders	Delhi Capitals	Matches=33	Wins=18	Losses=15	Win%=54.55	TossWins=18	TossLosses=15	TossWinMatchWins=11	TossWinMatchLosses=7	TossConversion%=61.11	BatFirst=8	BatFirstWins=5	BatFirstWin%=62.50	FieldFirst=10	FieldFirstWins=6	FieldFirstWin%=60.00	Confidence=VERY_STRONG
Kolkata Knight Riders	Gujarat Lions	Matches=4	Wins=1	Losses=3	Win%=25.00	TossWins=1	TossLosses=3	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=LOW
Kolkata Knight Riders	Gujarat Titans	Matches=3	Wins=1	Losses=2	Win%=33.33	TossWins=0	TossLosses=3	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=LOW
Kolkata Knight Riders	Kochi Tuskers Kerala	Matches=2	Wins=0	Losses=2	Win%=0.00	TossWins=2	TossLosses=0	TossWinMatchWins=0	TossWinMatchLosses=2	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=VERY_LOW
Kolkata Knight Riders	Lucknow Super Giants	Matches=5	Wins=2	Losses=3	Win%=40.00	TossWins=3	TossLosses=2	TossWinMatchWins=1	TossWinMatchLosses=2	TossConversion%=33.33	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=3	FieldFirstWins=1	FieldFirstWin%=33.33	Confidence=MODERATE
Kolkata Knight Riders	Mumbai Indians	Matches=34	Wins=11	Losses=23	Win%=32.35	TossWins=15	TossLosses=19	TossWinMatchWins=5	TossWinMatchLosses=10	TossConversion%=33.33	BatFirst=5	BatFirstWins=1	BatFirstWin%=20.00	FieldFirst=10	FieldFirstWins=4	FieldFirstWin%=40.00	Confidence=VERY_STRONG
Kolkata Knight Riders	Pune Warriors	Matches=5	Wins=4	Losses=1	Win%=80.00	TossWins=5	TossLosses=0	TossWinMatchWins=4	TossWinMatchLosses=1	TossConversion%=80.00	BatFirst=3	BatFirstWins=3	BatFirstWin%=100.00	FieldFirst=2	FieldFirstWins=1	FieldFirstWin%=50.00	Confidence=MODERATE
Kolkata Knight Riders	Punjab Kings	Matches=33	Wins=21	Losses=12	Win%=63.64	TossWins=19	TossLosses=14	TossWinMatchWins=12	TossWinMatchLosses=7	TossConversion%=63.16	BatFirst=4	BatFirstWins=2	BatFirstWin%=50.00	FieldFirst=15	FieldFirstWins=10	FieldFirstWin%=66.67	Confidence=VERY_STRONG
Kolkata Knight Riders	Rajasthan Royals	Matches=28	Wins=14	Losses=14	Win%=50.00	TossWins=12	TossLosses=16	TossWinMatchWins=7	TossWinMatchLosses=5	TossConversion%=58.33	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=12	FieldFirstWins=7	FieldFirstWin%=58.33	Confidence=VERY_STRONG
Kolkata Knight Riders	Rising Pune Supergiants	Matches=4	Wins=3	Losses=1	Win%=75.00	TossWins=2	TossLosses=2	TossWinMatchWins=2	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=2	FieldFirstWin%=100.00	Confidence=LOW
Kolkata Knight Riders	Royal Challengers Bengaluru	Matches=34	Wins=20	Losses=14	Win%=58.82	TossWins=13	TossLosses=21	TossWinMatchWins=10	TossWinMatchLosses=3	TossConversion%=76.92	BatFirst=4	BatFirstWins=2	BatFirstWin%=50.00	FieldFirst=9	FieldFirstWins=8	FieldFirstWin%=88.89	Confidence=VERY_STRONG
Kolkata Knight Riders	Sunrisers Hyderabad	Matches=28	Wins=19	Losses=9	Win%=67.86	TossWins=12	TossLosses=16	TossWinMatchWins=6	TossWinMatchLosses=6	TossConversion%=50.00	BatFirst=4	BatFirstWins=3	BatFirstWin%=75.00	FieldFirst=8	FieldFirstWins=3	FieldFirstWin%=37.50	Confidence=VERY_STRONG
Lucknow Super Giants	Chennai Super Kings	Matches=5	Wins=3	Losses=2	Win%=60.00	TossWins=4	TossLosses=1	TossWinMatchWins=3	TossWinMatchLosses=1	TossConversion%=75.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=4	FieldFirstWins=3	FieldFirstWin%=75.00	Confidence=MODERATE
Lucknow Super Giants	Delhi Capitals	Matches=5	Wins=3	Losses=2	Win%=60.00	TossWins=4	TossLosses=1	TossWinMatchWins=2	TossWinMatchLosses=2	TossConversion%=50.00	BatFirst=2	BatFirstWins=1	BatFirstWin%=50.00	FieldFirst=2	FieldFirstWins=1	FieldFirstWin%=50.00	Confidence=MODERATE
Lucknow Super Giants	Gujarat Titans	Matches=5	Wins=1	Losses=4	Win%=20.00	TossWins=2	TossLosses=3	TossWinMatchWins=1	TossWinMatchLosses=1	TossConversion%=50.00	BatFirst=1	BatFirstWins=1	BatFirstWin%=100.00	FieldFirst=1	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=MODERATE
Lucknow Super Giants	Kolkata Knight Riders	Matches=5	Wins=3	Losses=2	Win%=60.00	TossWins=2	TossLosses=3	TossWinMatchWins=1	TossWinMatchLosses=1	TossConversion%=50.00	BatFirst=1	BatFirstWins=1	BatFirstWin%=100.00	FieldFirst=1	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=MODERATE
Lucknow Super Giants	Mumbai Indians	Matches=6	Wins=5	Losses=1	Win%=83.33	TossWins=1	TossLosses=5	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=MODERATE
Lucknow Super Giants	Punjab Kings	Matches=4	Wins=3	Losses=1	Win%=75.00	TossWins=1	TossLosses=3	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=1	BatFirstWins=1	BatFirstWin%=100.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=LOW
